date	code	n
2025-04-16	0-E87.6	19
2025-04-16	0-E87.70	4
2025-04-16	0-H60.02	1
2025-04-16	0-H60.12	1
2025-04-16	0-H60.13	1
2025-04-16	0-H60.391	2
2025-04-16	0-H60.501	1
2025-04-16	0-H60.502	2
2025-04-16	0-H60.90	1
2025-04-16	0-H60.92	2
2025-04-16	0-L03.011	4
2025-04-16	0-L03.012	1
2025-04-16	0-L03.019	4
2025-04-16	0-L03.031	1
2025-04-16	0-L03.032	2
2025-04-16	0-L03.113	2
2025-04-16	0-L03.114	2
2025-04-16	0-L03.115	5
2025-04-16	0-L03.116	10
2025-04-16	0-L03.211	4
2025-04-16	0-L03.213	5
2025-04-16	0-L03.221	2
2025-04-16	0-L03.311	3
2025-04-16	0-L03.313	1
2025-04-16	0-L03.314	1
2025-04-16	0-L03.315	1
2025-04-16	0-L03.317	2
2025-04-16	0-L03.319	1
2025-04-16	0-L03.90	23
2025-04-16	0-L23.7	1
2025-04-16	0-L55.9	2
2025-04-16	0-L74.0	1
2025-04-16	0-M62.82	6
2025-04-16	0-M79.81	1
2025-04-16	0-M79.89	24
2025-04-16	0-N17.9	14
2025-04-16	0-R41.0	5
2025-04-16	0-R41.82	26
2025-04-16	0-R41.89	1
2025-04-16	0-R41.9	1
2025-04-16	0-R50.81	1
2025-04-16	0-R50.83	1
2025-04-16	0-R50.9	57
2025-04-16	0-R53.1	31
2025-04-16	0-R53.81	5
2025-04-16	0-R53.83	19
2025-04-16	0-R55	98
2025-04-16	0-S81.801A	1
2025-04-16	0-S81.802A	2
2025-04-16	0-S81.811A	1
2025-04-16	0-S81.812A	4
2025-04-16	0-S81.819A	1
2025-04-16	0-S81.852A	1
2025-04-16	0-S91.111A	1
2025-04-16	0-S91.201A	1
2025-04-16	0-S91.209A	1
2025-04-16	0-S91.302A	1
2025-04-16	0-S91.309A	1
2025-04-16	0-S91.311A	3
2025-04-16	0-S91.312A	1
2025-04-16	0-S91.319A	2
2025-04-16	0-S91.331A	1
2025-04-16	0-S91.332A	1
2025-04-16	0-T67.5XXA	1
2025-04-16	0-W57.XXXA	9
2025-04-16	0-other	8923
2025-04-16	1-B34.1	1
2025-04-16	1-E86.0	8
2025-04-16	1-E87.0	4
2025-04-16	1-E87.1	10
2025-04-16	1-E87.2	2
2025-04-16	1-E87.20	8
2025-04-16	1-E87.21	2
2025-04-16	1-E87.29	4
2025-04-16	1-E87.5	16
2025-04-16	1-E87.6	6
2025-04-16	1-E87.70	5
2025-04-16	1-E87.79	2
2025-04-16	1-L03.019	1
2025-04-16	1-L03.113	2
2025-04-16	1-L03.114	2
2025-04-16	1-L03.115	4
2025-04-16	1-L03.116	5
2025-04-16	1-L03.119	2
2025-04-16	1-L03.213	1
2025-04-16	1-L03.311	1
2025-04-16	1-L03.90	4
2025-04-16	1-M62.82	4
2025-04-16	1-M79.89	7
2025-04-16	1-N17.0	1
2025-04-16	1-N17.8	1
2025-04-16	1-N17.9	32
2025-04-16	1-R41.0	2
2025-04-16	1-R41.3	1
2025-04-16	1-R41.82	27
2025-04-16	1-R41.89	2
2025-04-16	1-R50.81	3
2025-04-16	1-R50.9	15
2025-04-16	1-R53.1	20
2025-04-16	1-R53.81	2
2025-04-16	1-R53.83	6
2025-04-16	1-R55	29
2025-04-16	1-S81.801D	1
2025-04-16	1-other	1938
2025-04-17	0-B08.1	2
2025-04-17	0-B08.3	1
2025-04-17	0-B08.4	8
2025-04-17	0-B08.5	2
2025-04-17	0-B34.1	6
2025-04-17	0-B97.10	1
2025-04-17	0-B97.19	2
2025-04-17	0-E86.0	20
2025-04-17	0-E87.1	7
2025-04-17	0-E87.2	2
2025-04-17	0-E87.29	1
2025-04-17	0-E87.5	14
2025-04-17	0-E87.6	7
2025-04-17	0-H60.01	1
2025-04-17	0-H60.311	1
2025-04-17	0-H60.501	4
2025-04-17	0-H60.502	5
2025-04-17	0-H60.503	1
2025-04-17	0-H60.90	4
2025-04-17	0-L03.011	4
2025-04-17	0-L03.012	8
2025-04-17	0-L03.019	3
2025-04-17	0-L03.039	2
2025-04-17	0-L03.113	4
2025-04-17	0-L03.114	1
2025-04-17	0-L03.115	8
2025-04-17	0-L03.116	3
2025-04-17	0-L03.119	6
2025-04-17	0-L03.211	2
2025-04-17	0-L03.213	6
2025-04-17	0-L03.221	1
2025-04-17	0-L03.311	4
2025-04-17	0-L03.317	1
2025-04-17	0-L03.319	2
2025-04-17	0-L03.818	3
2025-04-17	0-L03.90	16
2025-04-17	0-L23.7	1
2025-04-17	0-L55.1	1
2025-04-17	0-L74.8	1
2025-04-17	0-M62.82	1
2025-04-17	0-M79.89	28
2025-04-17	0-N17.9	25
2025-04-17	0-R41.0	4
2025-04-17	0-R41.82	26
2025-04-17	0-R41.89	3
2025-04-17	0-R41.9	2
2025-04-17	0-R50.9	80
2025-04-17	0-R53.1	37
2025-04-17	0-R53.81	5
2025-04-17	0-R53.83	23
